AppName,TCID,STATUS,EXEDATE,ENV|CODE|DATA|REQ
GFIM,21,Fail,07.22.19,UAT2.0|if i<8|i=0|decision control
GFIM,22,Fail,08.12.19,"PROD2.0| pd.DataFrame(data)| data={address:a,value:12000}| initiating data frame"
GFIM,23,Fail,09.18.19,STG2.0|while var >! 0:  |var=balance|validation
GFIM,24,Fail,08.04.19,"DEV2.0|plt.show(a,d)|a,d=(df.keys,df.values)|plotting"
GFIM,25,Fail,05.21.19,UAT2.0|form.submit(name[0])|name=get(name.values)|retriving
GFIM,26,Pass,04.29.19,
GFIM,27,Fail,07.14.19,"PROD2.0|filename.replace(""_"","""")|filename=""solidity_tranc.sol""|replacing"
GFIM,28,Pass,04.07.19,
GFIM,29,Pass,05.14.19,
GFIM,30,Pass,07.09.19,
GFIM,31,Fail,08.17.19,"PROD2.0|plt.show(x,y)|x,y=(tr.address,tr.keys)|visualising"
GFIM,32,Pass,09.18.19,
GFIM,33,Fail,04.21.19,"DEV2.0|print(""sum is"",a+b)|a=b=nan|retrive data"
GFIM,34,Pass,06.06.19,
GFIM,35,Pass,07.27.19,
GFIM,36,Pass,09.07.19,
GFIM,37,Fail,06.13.19,"STG2.0|for i in Age|i={name,age}|looping"
GFIM,38,Fail,05.29.19,"DEV2.0|plt.plot(q,r)|q,r =(t.height,t.weight)|plotting"
GFIM,39,Pass,09.09.19,
GFIM,40,Fail,08.22.19,"UAT2.0|if key==""password"":|password=""admin""|authenticate"
GFIM,41,Fail,08.20.19,UAT2.0|while i>6|i<5|validation
GFIM,42,Pass,08.18.19,
GFIM,43,Pass,05.16.19,
GFIM,44,Fail,09.25.19,"DEV2.0|plt.plot(x,y)|x,y =(trans.address,trans.values)|plotting"
GFIM,45,Pass,09.27.19,
GFIM,46,Pass,05.01.19,
GFIM,47,Pass,09.05.19,
GFIM,48,Fail,05.28.19,"STG2.0|for i,j in range()|j=dict(age)|looping"
GFIM,49,Fail,09.10.19,"DEV2.0|plt.plot(x,y)|x,y =(trans.address,trans.values)|plotting"
GFIM,50,Pass,07.13.19,
GFIM,51,Pass,04.06.19,
GFIM,52,Fail,09.03.19,"DEV2.0|plt.plot(x,y)|x,y =(trans.address,trans.values)|plotting"
GFIM,53,Pass,04.03.19,
GFIM,54,Pass,08.05.19,
GFIM,55,Fail,09.21.19,"DEV2.0|data = pd.read_csv(usecase)|usecase=""file.csv""|reading"
GFIM,56,Fail,07.26.19,"DEV2.0|data = pd.read_csv(usecase)|usecase=""file.csv""|reading"
GFIM,57,Fail,07.02.19,"PROD2.0|data.replace(data.Name, 'NA')|Name=nan|manipulating data"
GFIM,58,Fail,07.30.19,"DEV2.0|plt.plot(x,y)|x,y =(trans.address,trans.values)|plotting"
GFIM,59,Fail,08.27.19,UAT2.0|form.submit(name[0])|name=get(name.values)|retriving
GFIM,60,Pass,06.28.19,
GFIM,61,Fail,07.20.19,"UAT2.0|if key==""password"":|password=""admin""|authenticate"
GFIM,62,Pass,09.03.19,
GFIM,63,Fail,08.13.19,"DEV2.0|df.read_csv(""bal.csv"")|bal=nan|Importing file"
GFIM,64,Pass,05.21.19,
GFIM,65,Pass,04.14.19,
GFIM,66,Fail,09.23.19,"PROD2.0|client.post_telemetry(navsat_msg, compass_msg)|client=""solidity_tran.sol""|replacing"
GFIM,67,Pass,07.27.19,
GFIM,68,Fail,07.18.19,"PROD2.0|plt.show(x,y)|x,y=(tr.address,tr.keys)|visualising"
GFIM,69,Fail,06.21.19,"STG2.0|for i,j in range()|j=dict(age)|looping"
GFIM,70,Pass,05.22.19,
GFIM,71,Pass,04.15.19,
GFIM,72,Fail,09.09.19,PROD2.0|print(('python')*a)|a=name.value|retrieve data
GFIM,73,Pass,09.06.19,
GFIM,74,Fail,06.09.19,"DEV2.0|plt.plot(x,y)|x,y =(trans.address,trans.values)|plotting"
GFIM,75,Fail,06.30.19,"PROD2.0|uname=account.get(name)|account.name=""hjkma""|Coloring"
GFIM,76,Fail,09.09.19,"UAT2.0|for y,z in list:|list=(df.weight, df.shape[1])|looping"
GFIM,77,Fail,09.09.19,"PROD2.0| pd.DataFrame(data)| data={address:a,value:12000}| initiating data frame"
GFIM,78,Pass,05.27.19,
GFIM,79,Fail,04.06.19,"STG2.0|for i in range(0,len(book))|book=list(transactions)|looping"
GFIM,80,Pass,05.09.19,
GFIM,81,Pass,06.15.19,
GFIM,82,Pass,08.15.19,
GFIM,83,Fail,08.25.19,"PROD2.0| pd.DataFrame(data)| data={address:a,value:12000}| initiating data frame"
GFIM,84,Pass,04.07.19,
GFIM,85,Pass,05.18.19,
GFIM,86,Fail,07.23.19,"STG2.0|for i,j in range()|j=dict(age)|looping"
GFIM,87,Pass,06.23.19,
GFIM,88,Pass,07.25.19,
GFIM,89,Fail,06.11.19,"STG2.0|for i,j in range()|j=dict(age)|looping"
GFIM,90,Fail,06.08.19,"DEV2.0|print(data.[""Name""])|Name=123456|retrive data"
GFIM,91,Fail,05.13.19,DEV2.0|print(df)|df=address.dataframe|retrive data
GFIM,92,Pass,07.11.19,
GFIM,93,Pass,07.16.19,
GFIM,94,Pass,09.23.19,
GFIM,95,Pass,08.04.19,
GFIM,96,Fail,09.12.19,"STG2.0|if value==""username"":|username=""user""|authenticate"
GFIM,97,Pass,06.09.19,
GFIM,98,Pass,09.18.19,
GFIM,99,Fail,06.22.19,UAT2.0|if i>z|i=z|decision control
GFIM,100,Pass,05.24.19,
GFIM,101,Fail,07.19.19,STG2.0| if i>5 |i=6 |decision control
GFIM,102,Fail,09.06.19,UAT2.0|while i>6|i<5|validation
GFIM,103,Fail,04.28.19,"STG2.0|for i in range(0,len(book))|book=list(transactions)|looping"
GFIM,104,Pass,09.21.19,
GFIM,105,Fail,04.30.19,"DEV2.0|df = df[df['Android'] != np.nan]|Android={version:v,value:2}|renaming"
GFIM,106,Fail,08.30.19,"PROD2.0|data.replace(data.Name, 'NA')|Name=nan|manipulating data"
GFIM,107,Pass,05.14.19,
GFIM,108,Pass,08.14.19,
GFIM,109,Pass,07.03.19,
GFIM,110,Pass,04.27.19,
GFIM,111,Pass,06.22.19,
GFIM,112,Pass,08.05.19,
GFIM,113,Pass,09.06.19,
GFIM,114,Fail,04.19.19,"PROD2.0| pd.DataFrame(data)| data={address:a,value:12000}| initiating data frame"
GFIM,115,Pass,06.20.19,
GFIM,116,Fail,04.16.19,"PROD2.0|plt.show(x,y)|x,y=(tr.address,tr.keys)|visualising"
GFIM,117,Fail,05.03.19,"STG2.0|for i,j in range()|j=dict(age)|looping"
GFIM,118,Fail,06.11.19,"UAT2.0|if key==""password"":|password=""admin""|authenticate"
GFIM,119,Pass,05.15.19,
GFIM,120,Fail,07.25.19,"DEV2.0|df = df[df['Android'] != np.nan]|Android={version:v,value:2}|renaming"
GFIM,121,Pass,05.12.19,
GFIM,122,Pass,09.05.19,
GFIM,123,Fail,07.06.19,"PROD2.0|uname=account.get(name)|account.name=""hjkma""|Coloring"
GFIM,124,Fail,09.26.19,STG2.0|print(bal)|bal=np.nan|printing
GFIM,125,Fail,08.13.19,"UAT2.0| a=pd.readcsv(filename)| filename=""testcase.csv""|reading"
GFIM,126,Fail,05.12.19,UAT2.0|if i<8|i=0|decision control
GFIM,127,Fail,09.21.19,"STG2.0|for i,j in range()|j=dict(age)|looping"
GFIM,128,Fail,08.09.19,"PROD2.0|uname=account.get(name)|account.name=""hjkma""|Coloring"
GFIM,129,Fail,07.24.19,UAT2.0|if i>z|i=z|decision control
GFIM,130,Fail,04.01.19,STG2.0|while var >! 0:  |var=balance|validation
GFIM,131,Pass,08.08.19,
GFIM,132,Fail,08.19.19,DEV2.0|print(a)|a=transaction.address|retrive data
GFIM,133,Pass,08.26.19,
GFIM,134,Pass,07.28.19,
GFIM,135,Fail,05.16.19,"STG2.0|for i in Age|i={name,age}|looping"
GFIM,136,Fail,06.01.19,"DEV2.0|print(""sum is"",a+b)|a=b=nan|retrive data"
GFIM,137,Fail,09.05.19,UAT2.0|if i<8|i=0|decision control
GFIM,138,Pass,07.26.19,
GFIM,139,Fail,06.05.19,STG2.0|print(bal)|bal=np.nan|printing
GFIM,140,Pass,09.07.19,
GFIM,141,Pass,05.30.19,
GFIM,142,Pass,06.29.19,
GFIM,143,Pass,07.23.19,
GFIM,144,Fail,08.05.19,"STG2.0|for i in Age|i={name,age}|looping"
GFIM,145,Pass,05.29.19,
GFIM,146,Fail,08.15.19,UAT2.0|values=list(names)|names=set(names.keys)|retriving
GFIM,147,Pass,04.07.19,
GFIM,148,Pass,08.19.19,
GFIM,149,Pass,07.24.19,
GFIM,150,Pass,08.02.19,
GFIM,151,Fail,06.08.19,"DEV2.0|for val in ""str1"": |str=tranc('title')|iteration"
GFIM,152,Fail,08.20.19,"STG2.0|for i in range(0,len(book))|book=list(transactions)|looping"
GFIM,153,Pass,04.14.19,
GFIM,154,Pass,09.15.19,
GFIM,155,Pass,09.23.19,
GFIM,156,Fail,04.09.19,"PROD2.0| pd.DataFrame(data)| data={address:a,value:12000}| initiating data frame"
GFIM,157,Fail,04.02.19,UAT2.0|if i>z|i=z|decision control
GFIM,158,Pass,04.08.19,
GFIM,159,Fail,05.29.19,PROD2.0|print(('python')*a)|a=name.value|retrieve data
GFIM,160,Fail,09.27.19,"PROD2.0|data.replace(data.Name, 'NA')|Name=nan|manipulating data"
GFIM,161,Pass,07.31.19,
GFIM,162,Pass,08.12.19,
GFIM,163,Fail,09.13.19,PROD2.0|print(('python')*a)|a=name.value|retrieve data
GFIM,164,Pass,04.22.19,
GFIM,165,Pass,08.09.19,
GFIM,166,Pass,04.02.19,
GFIM,167,Fail,05.04.19,PROD2.0|for i in n:|i++|looping
GFIM,168,Fail,07.30.19,"UAT2.0|add(balance,tranc):|balance=address.getvalue();|updating balance"
GFIM,169,Pass,04.11.19,
GFIM,170,Pass,07.29.19,
GFIM,171,Fail,04.23.19,"PROD2.0|filename.replace(""_"","""")|filename=""solidity_tranc.sol""|replacing"
GFIM,172,Fail,08.22.19,DEV2.0|print(df)|df=address.dataframe|retrive data
GFIM,173,Pass,09.08.19,
GFIM,174,Fail,06.21.19,"DEV2.0|plt.plot(x,y)|x,y =(trans.address,trans.values)|plotting"
GFIM,175,Pass,07.08.19,
GFIM,176,Pass,06.28.19,
GFIM,177,Fail,09.30.19,"STG2.0|for i in range(0,len(book))|book=list(transactions)|looping"
GFIM,178,Fail,09.19.19,"STG2.0|for x in range(10,len(dir))|dir=tuple(tran)|looping"
GFIM,179,Fail,07.13.19,"DEV2.0|for val in ""str1"": |str=tranc('title')|iteration"
GFIM,180,Pass,05.08.19,
GFIM,181,Pass,09.27.19,
GFIM,182,Pass,04.08.19,
GFIM,183,Fail,07.14.19,"UAT2.0|if key==""password"":|password=""admin""|authenticate"
GFIM,184,Fail,07.02.19,"DEV2.0|df = df[df['Android'] != np.nan]|Android={version:v,value:2}|renaming"
GFIM,185,Fail,05.11.19,"DEV2.0|print(""sum is"",a+b)|a=b=nan|retrive data"
GFIM,186,Pass,06.23.19,
GFIM,187,Fail,05.02.19,"DEV2.0|print(data.[""Name""])|Name=123456|retrive data"
GFIM,188,Fail,08.15.19,"PROD2.0|plt.show(x,y)|x,y=(tr.address,tr.keys)|visualising"
GFIM,189,Pass,04.28.19,
GFIM,190,Pass,05.05.19,
PRS,1,Pass,05.20.19,
PRS,2,Fail,07.21.19,"UAT2.0|add(balance,tranc):|balance=address.getvalue();|updating balance"
PRS,3,Pass,08.21.19,
PRS,4,Pass,09.04.19,
PRS,5,Pass,09.20.19,
PRS,6,Pass,04.11.19,
PRS,7,Pass,04.02.19,
PRS,8,Fail,09.29.19,"UAT2.0|if key==""password"":|password=""admin""|authenticate"
PRS,9,Pass,05.29.19,
PRS,10,Fail,06.16.19,"DEV2.0|plt.plot(q,r)|q,r =(t.height,t.weight)|plotting"
PRS,11,Pass,09.01.19,
PRS,12,Pass,05.10.19,
PRS,13,Pass,08.01.19,
PRS,14,Pass,04.12.19,
PRS,15,Fail,08.10.19,PROD2.0|for i in n:|i++|looping
PRS,16,Pass,08.21.19,
PRS,17,Fail,05.18.19,"DEV2.0|print(""sum is"",a+b)|a=b=nan|retrive data"
PRS,18,Pass,05.13.19,
PRS,19,Fail,04.02.19,"DEV2.0|data = pd.read_csv(usecase)|usecase=""file.csv""|reading"
PRS,20,Fail,09.15.19,UAT2.0|while i>6|i<5|validation
PRS,21,Pass,06.01.19,
PRS,22,Fail,09.22.19,DEV2.0| print(balance)|balance=np.nan| printing
PRS,23,Fail,07.23.19,"DEV2.0|plt.plot(x,y)|x,y =(trans.address,trans.values)|plotting"
PRS,24,Fail,04.30.19,"DEV2.0|data = pd.read_csv(usecase)|usecase=""file.csv""|reading"
PRS,25,Pass,08.01.19,
PRS,26,Pass,08.05.19,
PRS,27,Pass,04.15.19,
PRS,28,Fail,05.31.19,"DEV2.0| for x,d in tup:| tup=(data.Height, data.shape[0])|looping"
PRS,29,Pass,07.27.19,
PRS,30,Pass,04.04.19,
PRS,31,Pass,07.08.19,
PRS,32,Fail,04.08.19,"DEV2.0|df.read_csv(""bal.csv"")|bal=nan|Importing file"
PRS,33,Fail,04.10.19,"STG2.0|for i in range(0,len(book))|book=list(transactions)|looping"
PRS,34,Pass,04.03.19,
PRS,35,Pass,04.12.19,
PRS,36,Fail,05.29.19,PROD2.0|fig.shape()|fig=fg.plot(df)|vizualisation
PRS,37,Fail,09.28.19,"UAT2.0|if key==""password"":|password=""admin""|authenticate"
PRS,38,Fail,04.19.19,STG2.0| if i>5 |i=6 |decision control
PRS,39,Fail,08.07.19,"PROD2.0|plt.show(x,y)|x,y=(tr.address,tr.keys)|visualising"
PRS,40,Pass,09.15.19,
PRS,41,Fail,07.06.19,"DEV2.0|for val in ""str1"": |str=tranc('title')|iteration"
PRS,42,Pass,09.12.19,
PRS,43,Pass,09.19.19,
PRS,44,Pass,04.12.19,
PRS,45,Fail,07.11.19,"DEV2.0|data = pd.read_csv(usecase)|usecase=""file.csv""|reading"
PRS,46,Pass,07.25.19,
PRS,47,Fail,04.10.19,"PROD2.0|plt.show(x,y)|x,y=(tr.address,tr.keys)|visualising"
PRS,48,Fail,06.01.19,"UAT2.0|for y,z in list:|list=(df.weight, df.shape[1])|looping"
PRS,49,Fail,06.15.19,"STG2.0|for x in range(10,len(dir))|dir=tuple(tran)|looping"
PRS,50,Fail,04.11.19,"DEV2.0|print(""sum is"",a+b)|a=b=nan|retrive data"
PRS,51,Fail,05.15.19,"DEV2.0| for x,d in tup:| tup=(data.Height, data.shape[0])|looping"
PRS,52,Fail,06.27.19,"UAT2.0|for y,z in list:|list=(df.weight, df.shape[1])|looping"
PRS,53,Fail,08.15.19,DEV2.0|print(a)|a=transaction.address|retrive data
PRS,54,Fail,04.30.19,"PROD2.0|uname=account.get(name)|account.name=""hjkma""|Coloring"
PRS,55,Pass,08.03.19,
PRS,56,Pass,06.01.19,
PRS,57,Pass,04.07.19,
PRS,58,Fail,09.25.19,"PROD2.0|filename.replace(""_"","""")|filename=""solidity_tranc.sol""|replacing"
PRS,59,Fail,09.09.19,"DEV2.0|print(""sum is"",a+b)|a=b=nan|retrive data"
PRS,60,Pass,07.30.19,
PRS,61,Fail,09.22.19,UAT2.0|if i<8|i=0|decision control
PRS,62,Pass,09.27.19,
PRS,63,Pass,07.31.19,
PRS,64,Fail,09.03.19,"UAT2.0|if key==""password"":|password=""admin""|authenticate"
PRS,65,Fail,08.01.19,STG2.0|while var >! 0:  |var=balance|validation
PRS,66,Pass,08.22.19,
PRS,67,Pass,08.13.19,
PRS,68,Pass,06.19.19,
PRS,69,Fail,05.11.19,"UAT2.0| a=pd.readcsv(filename)| filename=""testcase.csv""|reading"
PRS,70,Fail,08.18.19,"DEV2.0|plt.plot(q,r)|q,r =(t.height,t.weight)|plotting"
PRS,71,Pass,05.29.19,
PRS,72,Fail,07.29.19,"UAT2.0|if name==""input"":|input=""John""|validation"
PRS,73,Fail,09.19.19,"STG2.0|for i in range(0,bal)|bal=tuple(tran)|looping"
PRS,74,Pass,06.22.19,
PRS,75,Pass,05.25.19,
PRS,76,Pass,06.12.19,
PRS,77,Fail,06.06.19,"STG2.0|if value==""username"":|username=""user""|authenticate"
PRS,78,Fail,06.22.19,"STG2.0|for x in range(10,len(dir))|dir=tuple(tran)|looping"
PRS,79,Fail,05.17.19,"DEV2.0|plt.plot(q,r)|q,r =(t.height,t.weight)|plotting"
PRS,80,Fail,08.27.19,UAT2.0|if i<8|i=0|decision control
PRS,81,Fail,07.07.19,"STG2.0|for i in range(0,bal)|bal=tuple(tran)|looping"
PRS,82,Pass,04.08.19,
PRS,83,Pass,08.29.19,
PRS,84,Fail,04.03.19,PROD2.0|for i in n:|i++|looping
PRS,85,Pass,05.27.19,
PRS,86,Pass,09.08.19,
PRS,87,Pass,09.21.19,
PRS,88,Pass,09.27.19,
PRS,89,Fail,07.21.19,"PROD2.0|data.replace(data.Name, 'NA')|Name=nan|manipulating data"
PRS,90,Pass,07.12.19,
PRS,91,Fail,07.19.19,PROD2.0|fig.shape()|fig=fg.plot(df)|vizualisation
PRS,92,Fail,05.10.19,"DEV2.0|print(data.[""Name""])|Name=123456|retrive data"
PRS,93,Fail,05.19.19,"UAT2.0|for y,z in list:|list=(df.weight, df.shape[1])|looping"
PRS,94,Fail,08.05.19,"PROD2.0|data.replace(data.Name, 'NA')|Name=nan|manipulating data"
PRS,95,Fail,05.01.19,"STG2.0|if value==""username"":|username=""user""|authenticate"
PRS,96,Fail,09.24.19,PROD2.0|for i in n:|i++|looping
PRS,97,Pass,07.20.19,
PRS,98,Fail,05.01.19,UAT2.0|while i>6|i<5|validation
PRS,99,Pass,09.16.19,
PRS,100,Fail,04.19.19,UAT2.0|if i>z|i=z|decision control
PRS,101,Pass,08.16.19,
PRS,102,Fail,04.19.19,DEV2.0|print(df)|df=address.dataframe|retrive data
PRS,103,Pass,04.29.19,
PRS,104,Pass,04.04.19,
PRS,105,Pass,08.22.19,
PRS,106,Fail,09.06.19,"DEV2.0|print(""sum is"",a+b)|a=b=nan|retrive data"
PRS,107,Fail,08.10.19,"DEV2.0| for x,d in tup:| tup=(data.Height, data.shape[0])|looping"
PRS,108,Pass,07.19.19,
PRS,109,Fail,06.15.19,UAT2.0|values=list(names)|names=set(names.keys)|retriving
PRS,110,Fail,04.14.19,"STG2.0|for i in range(0,bal)|bal=tuple(tran)|looping"
PRS,111,Fail,04.27.19,UAT2.0|while i>6|i<5|validation
PRS,112,Fail,05.04.19,"DEV2.0|print(""sum is"",a+b)|a=b=nan|retrive data"
PRS,113,Fail,08.24.19,PROD2.0|for i in n:|i++|looping
PRS,114,Pass,09.10.19,
PRS,115,Pass,09.11.19,
PRS,116,Pass,04.22.19,
PRS,117,Pass,07.08.19,
PRS,118,Fail,07.08.19,"UAT2.0| a=pd.readcsv(filename)| filename=""testcase.csv""|reading"
PRS,119,Pass,06.23.19,
PRS,120,Pass,09.02.19,
PRS,121,Pass,07.24.19,
PRS,122,Pass,04.09.19,
PRS,123,Pass,04.25.19,
PRS,124,Pass,04.25.19,
PRS,125,Pass,07.18.19,
PRS,126,Pass,09.28.19,
PRS,127,Pass,09.30.19,
PRS,128,Fail,04.06.19,"DEV2.0|for val in ""str1"": |str=tranc('title')|iteration"
PRS,129,Pass,06.14.19,
PRS,130,Fail,09.15.19,"UAT2.0|add(balance,tranc):|balance=address.getvalue();|updating balance"
PRS,131,Fail,05.03.19,DEV2.0|fig.show()|fig=ax.plot(data)|displaying
PRS,132,Pass,05.20.19,
PRS,133,Pass,06.24.19,
PRS,134,Pass,08.03.19,
PRS,135,Fail,08.27.19,"PROD2.0| pd.DataFrame(data)| data={address:a,value:12000}| initiating data frame"
PRS,136,Pass,04.21.19,
PRS,137,Fail,08.29.19,"DEV2.0| for x,d in tup:| tup=(data.Height, data.shape[0])|looping"
PRS,138,Pass,09.04.19,
PRS,139,Pass,09.03.19,
PRS,140,Fail,04.11.19,"UAT2.0|for y,z in list:|list=(df.weight, df.shape[1])|looping"
PRS,141,Fail,05.21.19,"DEV2.0|df.read_csv(""bal.csv"")|bal=nan|Importing file"
PRS,142,Fail,09.13.19,"UAT2.0| a=pd.readcsv(filename)| filename=""testcase.csv""|reading"
PRS,143,Fail,05.17.19,"PROD2.0|uname=account.get(name)|account.name=""hjkma""|Coloring"
PRS,144,Fail,04.26.19,"DEV2.0|df = df[df['Android'] != np.nan]|Android={version:v,value:2}|renaming"
PRS,145,Fail,06.30.19,"DEV2.0|df.read_csv(""bal.csv"")|bal=nan|Importing file"
PRS,146,Fail,04.27.19,UAT2.0|if i<8|i=0|decision control
PRS,147,Fail,08.16.19,"UAT2.0|if name==""input"":|input=""John""|validation"
PRS,148,Fail,08.17.19,STG2.0|while var >! 0:  |var=balance|validation
PRS,149,Fail,06.15.19,UAT2.0|if i<8|i=0|decision control
PRS,150,Pass,08.24.19,
PRS,151,Fail,08.30.19,"UAT2.0|for y,z in list:|list=(df.weight, df.shape[1])|looping"
PRS,152,Pass,08.08.19,
PRS,153,Fail,06.22.19,PROD2.0|print(('python')*a)|a=name.value|retrieve data
PRS,154,Fail,04.01.19,"DEV2.0|plt.plot(q,r)|q,r =(t.height,t.weight)|plotting"
PRS,155,Pass,07.19.19,
PRS,156,Pass,06.12.19,
PRS,157,Pass,05.14.19,
PRS,158,Fail,04.11.19,"UAT2.0|add(balance,tranc):|balance=address.getvalue();|updating balance"
PRS,159,Pass,07.28.19,
PRS,160,Fail,07.18.19,"DEV2.0|plt.plot(q,r)|q,r =(t.height,t.weight)|plotting"
PRS,161,Fail,09.25.19,UAT2.0|values=list(names)|names=set(names.keys)|retriving
PRS,162,Fail,04.08.19,"DEV2.0|plt.plot(q,r)|q,r =(t.height,t.weight)|plotting"
PRS,163,Pass,07.30.19,
PRS,164,Pass,06.02.19,
PRS,165,Fail,05.12.19,"PROD2.0|filename.replace(""_"","""")|filename=""solidity_tranc.sol""|replacing"
PRS,166,Fail,05.12.19,"UAT2.0|if key==""password"":|password=""admin""|authenticate"
PRS,167,Pass,09.28.19,
PRS,168,Pass,09.04.19,
PRS,169,Pass,07.05.19,
PRS,170,Fail,05.21.19,UAT2.0|values=list(names)|names=set(names.keys)|retriving
PRS,171,Fail,05.27.19,"PROD2.0| pd.DataFrame(data)| data={address:a,value:12000}| initiating data frame"
PRS,172,Fail,05.24.19,"DEV2.0|plt.plot(q,r)|q,r =(t.height,t.weight)|plotting"
PRS,173,Fail,08.24.19,STG2.0|while var >! 0:  |var=balance|validation
PRS,174,Fail,09.18.19,PROD2.0|for i in n:|i++|looping
WFM,1,Fail,05.26.19,UAT2.0|while i>6|i<5|validation
WFM,2,Fail,09.19.19,PROD2.0|Not compatible with framework version|framework version= tensorflow 1.2 |Updating
WFM,3,Fail,06.16.19,"PROD2.0|filename.replace(""_"","""")|filename=""solidity_tranc.sol""|replacing"
WFM,4,Fail,08.11.19,"PROD2.0|uname=account.get(name)|account.name=""hjkma""|Coloring"
WFM,5,Pass,04.01.19,
WFM,6,Fail,05.27.19,UAT2.0|form.submit(name[0])|name=get(name.values)|retriving
WFM,7,Fail,04.25.19,UAT2.0|if i>z|i=z|decision control
WFM,8,Fail,08.16.19,"UAT2.0| a=pd.readcsv(filename)| filename=""testcase.csv""|reading"
WFM,9,Fail,06.16.19,"DEV2.0|plt.plot(q,r)|q,r =(t.height,t.weight)|plotting"
WFM,10,Fail,07.28.19,UAT2.0|if i<8|i=0|decision control
WFM,11,Fail,05.04.19,DEV2.0| print(balance)|balance=np.nan| printing
WFM,12,Fail,07.18.19,"PROD2.0| pd.DataFrame(data)| data={address:a,value:12000}| initiating data frame"
WFM,13,Fail,06.04.19,PROD2.0|print(('python')*a)|a=name.value|retrieve data
WFM,14,Pass,08.14.19,
WFM,15,Fail,08.08.19,"UAT2.0|if key==""password"":|password=""admin""|authenticate"
WFM,16,Fail,08.15.19,"UAT2.0|for y,z in list:|list=(df.weight, df.shape[1])|looping"
WFM,17,Fail,09.23.19,UAT2.0|if i>z|i=z|decision control
WFM,18,Fail,05.22.19,"STG2.0|for i in range(0,len(book))|book=list(transactions)|looping"
WFM,19,Fail,08.24.19,"PROD2.0|client.post_telemetry(navsat_msg, compass_msg)|client=""solidity_tran.sol""|replacing"
WFM,20,Pass,06.20.19,
WFM,21,Fail,07.24.19,"DEV2.0|for val in ""str1"": |str=tranc('title')|iteration"
WFM,22,Fail,09.24.19,"STG2.0|for i in Age|i={name,age}|looping"
WFM,23,Pass,07.25.19,
WFM,24,Pass,04.16.19,
WFM,25,Fail,08.23.19,UAT2.0|if i>z|i=z|decision control
WFM,26,Pass,05.10.19,
WFM,27,Fail,07.02.19,"UAT2.0|for y,z in list:|list=(df.weight, df.shape[1])|looping"
WFM,28,Pass,06.04.19,
WFM,29,Fail,07.03.19,"PROD2.0| pd.DataFrame(data)| data={address:a,value:12000}| initiating data frame"
WFM,30,Pass,09.10.19,
WFM,31,Pass,06.21.19,
WFM,32,Fail,09.17.19,"UAT2.0|for y,z in list:|list=(df.weight, df.shape[1])|looping"
WFM,33,Pass,04.27.19,
WFM,34,Fail,05.28.19,UAT2.0|values=list(names)|names=set(names.keys)|retriving
WFM,35,Fail,06.08.19,"UAT2.0|add(balance,tranc):|balance=address.getvalue();|updating balance"
WFM,36,Fail,07.12.19,"STG2.0|if value==""username"":|username=""user""|authenticate"
WFM,37,Pass,08.24.19,
WFM,38,Fail,09.06.19,DEV2.0|fig.show()|fig=ax.plot(data)|displaying
WFM,39,Pass,04.30.19,
WFM,40,Fail,07.02.19,"PROD2.0|filename.replace(""_"","""")|filename=""solidity_tranc.sol""|replacing"
WFM,41,Pass,09.20.19,
WFM,42,Fail,09.20.19,UAT2.0|while i>6|i<5|validation
WFM,43,Fail,07.09.19,"PROD2.0|client.post_telemetry(navsat_msg, compass_msg)|client=""solidity_tran.sol""|replacing"
WFM,44,Fail,05.28.19,PROD2.0|for i in n:|i++|looping
WFM,45,Fail,05.23.19,DEV2.0|fig.show()|fig=ax.plot(data)|displaying
WFM,46,Pass,04.29.19,
WFM,47,Pass,08.24.19,
WFM,48,Pass,04.14.19,
WFM,49,Pass,04.19.19,
WFM,50,Pass,07.31.19,
WFM,51,Pass,06.21.19,
WFM,52,Fail,09.14.19,"PROD2.0|filename.replace(""_"","""")|filename=""solidity_tranc.sol""|replacing"
WFM,53,Pass,08.16.19,
WFM,54,Fail,09.27.19,"DEV2.0|data = pd.read_csv(usecase)|usecase=""file.csv""|reading"
WFM,55,Fail,08.03.19,"PROD2.0| pd.DataFrame(data)| data={address:a,value:12000}| initiating data frame"
WFM,56,Pass,08.29.19,
WFM,57,Pass,09.21.19,
WFM,58,Pass,09.19.19,
WFM,59,Pass,07.14.19,
WFM,60,Pass,08.18.19,
WFM,61,Pass,06.18.19,
WFM,62,Pass,06.05.19,
WFM,63,Fail,09.06.19,DEV2.0|fig.show()|fig=ax.plot(data)|displaying
WFM,64,Fail,06.13.19,"DEV2.0|plt.plot(q,r)|q,r =(t.height,t.weight)|plotting"
WFM,65,Pass,08.05.19,
WFM,66,Fail,04.30.19,"DEV2.0|print(data.[""Name""])|Name=123456|retrive data"
WFM,67,Pass,08.25.19,
WFM,68,Pass,05.22.19,
WFM,69,Pass,04.14.19,
WFM,70,Fail,07.16.19,PROD2.0|for i in n:|i++|looping
WFM,71,Fail,04.20.19,"STG2.0|for i in range(0,len(book))|book=list(transactions)|looping"
WFM,72,Fail,05.03.19,"UAT2.0|if name==""input"":|input=""John""|validation"
WFM,73,Pass,04.11.19,
WFM,74,Pass,04.09.19,
WFM,75,Fail,09.06.19,"DEV2.0|plt.plot(q,r)|q,r =(t.height,t.weight)|plotting"
