AppName,TCID,STATUS,EXEDATE,RCA  ,Unnamed: 5
vATOM,159,Fail,06.20.19,"UAT2.0|if name==""input"":|input=""John""|validation",STG2.0
vATOM,161,Pass,09.02.19,PROD2.2|for i in n:|i++|looping,PROD2.0
vATOM,162,Pass,05.16.19,"STG2.2|for i in range(0,bal)|bal=tuple(tran)|looping",DEV2.0
vATOM,166,Pass,04.19.19,"PROD2.2|plt.show(x,y)|x,y=(tr.address,tr.keys)|visualising",PROD2.0
vATOM,169,Fail,04.10.19,UAT2.0|values=list(names)|names=set(names.keys)|retriving,UAT2.0
vATOM,171,Fail,05.05.19,UAT2.0|form.submit(name[0])|name=get(name.values)|retriving,UAT2.0
vATOM,172,Pass,07.01.19,"STG2.2|for i in range(0,bal)|bal=tuple(tran)|looping",UAT2.0
vATOM,176,Fail,08.08.19,"STG2.0|if value==""username"":|username=""user""|authenticate",DEV2.0
vATOM,177,Fail,06.10.19,UAT2.0|values=list(names)|names=set(names.keys)|retriving,PROD2.0
vATOM,183,Pass,06.23.19,STG2.2|print(bal)|bal=np.nan|printing,PROD2.0
vATOM,189,Pass,06.22.19,"STG2.2|for i in Age|i={name,age}|looping",DEV2.0
vATOM,191,Fail,06.02.19,"DEV2.0|for val in ""str1"": |str=tranc('title')|iteration",UAT2.0
vATOM,193,Fail,05.24.19,"STG2.0|for i,j in range()|j=dict(age)|looping",DEV2.0
vATOM,200,Pass,05.07.19,PROD2.2|fig.shape()|fig=fg.plot(df)|vizualisation,PROD2.0
vATOM,202,Fail,07.03.19,DEV2.0|print(a)|a=transaction.address|retrive data,STG2.0
vATOM,204,Fail,07.18.19,UAT2.0|if i>z|i=z|decision control,DEV2.0
vATOM,205,Fail,04.07.19,"DEV2.0|df.read_csv(""bal.csv"")|bal=nan|Importing file",DEV2.0
vATOM,209,Fail,05.03.19,"PROD2.0| pd.DataFrame(data)| data={address:a,value:12000}| initiating data frame",DEV2.0
vATOM,215,Fail,04.08.19,DEV2.0|fig.show()|fig=ax.plot(data)|displaying,DEV2.0
vATOM,219,Fail,05.13.19,"STG2.0|for i,j in range()|j=dict(age)|looping",DEV2.0
vATOM,220,Fail,08.22.19,DEV2.0|fig.show()|fig=ax.plot(data)|displaying,DEV2.0
vATOM,222,Pass,09.23.19,"STG2.2|for x in range(10,len(dir))|dir=tuple(tran)|looping",UAT2.0
DNM,1,Fail,06.20.19,"DEV2.0|plt.plot(x,y)|x,y =(trans.address,trans.values)|plotting",UAT2.0
DNM,3,Fail,06.10.19,"DEV2.0|plt.show(a,d)|a,d=(df.keys,df.values)|plotting",STG2.0
DNM,4,Fail,04.08.19,STG2.0|while var >! 0:  |var=balance|validation,PROD2.0
DNM,8,Fail,06.14.19,DEV2.0|print(a)|a=transaction.address|retrive data,UAT2.0
DNM,9,Pass,09.26.19,STG2.2| if i>5 |i=6 |decision control,DEV2.0
DNM,11,Fail,08.08.19,UAT2.0|while i>6|i<5|validation,UAT2.0
DNM,12,Pass,05.05.19,STG2.2|print(bal)|bal=np.nan|printing,UAT2.0
DNM,14,Pass,05.01.19,"DEV2.2|plt.show(a,d)|a,d=(df.keys,df.values)|plotting",UAT2.0
DNM,15,Fail,09.28.19,"PROD2.0|data.replace(data.Name, 'NA')|Name=nan|manipulating data",PROD2.0
DNM,18,Fail,05.04.19,STG2.0|print(bal)|bal=np.nan|printing,UAT2.0
DNM,27,Pass,07.26.19,DEV2.2|fig.show()|fig=ax.plot(data)|displaying,DEV2.0
DNM,28,Pass,08.31.19,"PROD2.2|uname=account.get(name)|account.name=""hjkma""|Coloring",DEV2.0
DNM,34,Fail,06.07.19,"DEV2.0|plt.plot(x,y)|x,y =(trans.address,trans.values)|plotting",DEV2.0
DNM,35,Pass,07.03.19,"STG2.2|for i,j in range()|j=dict(age)|looping",STG2.0
DNM,36,Pass,05.25.19,"DEV2.2| for x,d in tup:| tup=(data.Height, data.shape[0])|looping",DEV2.0
DNM,38,Fail,06.20.19,"UAT2.0|if key==""password"":|password=""admin""|authenticate",DEV2.0
DNM,40,Pass,08.29.19,STG2.2| if i>5 |i=6 |decision control,DEV2.0
DNM,41,Pass,08.19.19,"STG2.2|for i in range(0,bal)|bal=tuple(tran)|looping",PROD2.0
DNM,42,Fail,08.27.19,PROD2.0|for i in n:|i++|looping,DEV2.0
DNM,43,Pass,07.31.19,PROD2.2|Not compatible with framework version|framework version= tensorflow 1.2 |Updating,STG2.0
DNM,45,Pass,09.05.19,"PROD2.2| pd.DataFrame(data)| data={address:a,value:12000}| initiating data frame",DEV2.0
DNM,46,Fail,05.04.19,UAT2.0|if i>z|i=z|decision control,DEV2.0
DNM,48,Fail,04.01.19,"DEV2.0|print(data.[""Name""])|Name=123456|retrive data",STG2.0
DNM,53,Fail,06.17.19,"DEV2.0| for x,d in tup:| tup=(data.Height, data.shape[0])|looping",DEV2.0
DNM,58,Fail,09.24.19,"DEV2.0|plt.plot(x,y)|x,y =(trans.address,trans.values)|plotting",UAT2.0
DNM,65,Fail,05.20.19,UAT2.0|if i>z|i=z|decision control,PROD2.0
DNM,68,Pass,05.19.19,DEV2.2| print(balance)|balance=np.nan| printing,DEV2.0
DNM,72,Pass,08.25.19,"PROD2.2|plt.show(x,y)|x,y=(tr.address,tr.keys)|visualising",DEV2.0
DNM,74,Pass,08.10.19,"STG2.2|for i in range(0,len(book))|book=list(transactions)|looping",DEV2.0
DNM,76,Fail,05.06.19,UAT2.0|if i<8|i=0|decision control,DEV2.0
DNM,79,Pass,06.16.19,"STG2.2|for x in range(10,len(dir))|dir=tuple(tran)|looping",DEV2.0
DNM,80,Pass,04.28.19,DEV2.2|print(df)|df=address.dataframe|retrive data,UAT2.0
DNM,82,Fail,07.29.19,"DEV2.0|df.read_csv(""bal.csv"")|bal=nan|Importing file",DEV2.0
DNM,86,Pass,04.06.19,PROD2.2|Not compatible with framework version|framework version= tensorflow 1.2 |Updating,DEV2.0
DNM,88,Fail,05.04.19,"UAT2.0|if key==""password"":|password=""admin""|authenticate",UAT2.0
DNM,89,Pass,05.14.19,"PROD2.2| pd.DataFrame(data)| data={address:a,value:12000}| initiating data frame",PROD2.0
DNM,92,Fail,07.25.19,UAT2.0|while i>6|i<5|validation,DEV2.0
DNM,96,Fail,07.18.19,"DEV2.0|for val in ""str1"": |str=tranc('title')|iteration",UAT2.0
DNM,101,Pass,04.04.19,"DEV2.2|print(data.[""Name""])|Name=123456|retrive data",DEV2.0
DNM,107,Fail,04.24.19,"STG2.0|for i,j in range()|j=dict(age)|looping",STG2.0
DNM,113,Fail,07.17.19,DEV2.0|fig.show()|fig=ax.plot(data)|displaying,DEV2.0
DNM,115,Pass,06.22.19,"STG2.2|for i in range(0,bal)|bal=tuple(tran)|looping",DEV2.0
DNM,121,Pass,05.21.19,"STG2.2|for i in Age|i={name,age}|looping",DEV2.0
DNM,124,Fail,06.26.19,"PROD2.0|filename.replace(""_"","""")|filename=""solidity_tranc.sol""|replacing",PROD2.0
DNM,125,Fail,06.24.19,"DEV2.0|plt.plot(q,r)|q,r =(t.height,t.weight)|plotting",STG2.0
DNM,127,Fail,09.07.19,UAT2.0|if i>z|i=z|decision control,PROD2.0
DNM,128,Fail,06.03.19,"DEV2.0|print(""sum is"",a+b)|a=b=nan|retrive data",DEV2.0
DNM,129,Fail,08.25.19,"DEV2.0|for val in ""str1"": |str=tranc('title')|iteration",UAT2.0
DNM,130,Fail,05.21.19,DEV2.0|fig.show()|fig=ax.plot(data)|displaying,DEV2.0
DNM,132,Fail,07.26.19,"PROD2.0|data.replace(data.Name, 'NA')|Name=nan|manipulating data",DEV2.0
DNM,133,Fail,05.01.19,"DEV2.0|plt.plot(q,r)|q,r =(t.height,t.weight)|plotting",DEV2.0
DNM,140,Pass,04.02.19,"PROD2.2| pd.DataFrame(data)| data={address:a,value:12000}| initiating data frame",DEV2.0
DNM,148,Fail,05.19.19,"UAT2.0|if key==""password"":|password=""admin""|authenticate",STG2.0
DNM,149,Pass,08.20.19,"STG2.2|if value==""username"":|username=""user""|authenticate",DEV2.0
DNM,152,Fail,05.09.19,"DEV2.0|print(""sum is"",a+b)|a=b=nan|retrive data",DEV2.0
DNM,153,Fail,08.19.19,DEV2.0|fig.show()|fig=ax.plot(data)|displaying,DEV2.0
DNM,156,Pass,05.18.19,"STG2.2|for i in Age|i={name,age}|looping",UAT2.0
DNM,157,Pass,04.01.19,PROD2.2|print(('python')*a)|a=name.value|retrieve data,STG2.0
DNM,164,Fail,07.03.19,"UAT2.0|for y,z in list:|list=(df.weight, df.shape[1])|looping",STG2.0
DNM,165,Fail,09.15.19,"DEV2.0|df = df[df['Android'] != np.nan]|Android={version:v,value:2}|renaming",PROD2.0
DNM,167,Fail,07.03.19,"DEV2.0|df.read_csv(""bal.csv"")|bal=nan|Importing file",DEV2.0
DNM,173,Fail,08.25.19,"DEV2.0|df.read_csv(""bal.csv"")|bal=nan|Importing file",STG2.0
DNM,175,Fail,08.14.19,"STG2.0|for i in Age|i={name,age}|looping",STG2.0
DNM,177,Pass,09.19.19,UAT2.2|while i>6|i<5|validation,PROD2.0
DNM,180,Pass,06.03.19,"DEV2.2|plt.plot(q,r)|q,r =(t.height,t.weight)|plotting",PROD2.0
DNM,181,Pass,06.19.19,STG2.2|while var >! 0:  |var=balance|validation,DEV2.0
DNM,190,Pass,07.06.19,"PROD2.2|uname=account.get(name)|account.name=""hjkma""|Coloring",UAT2.0
DNM,192,Pass,08.18.19,"UAT2.2|add(balance,tranc):|balance=address.getvalue();|updating balance",DEV2.0
DNM,195,Fail,04.04.19,"DEV2.0|df = df[df['Android'] != np.nan]|Android={version:v,value:2}|renaming",PROD2.0
